"SK_ID_CURR","TARGET","CODE_GENDER","CNT_CHILDREN","NAME_FAMILY_STATUS","NAME_EDUCATION_TYPE","NAME_INCOME_TYPE","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","AMT_GOODS_PRICE","FLAG_OWN_CAR","FLAG_OWN_REALTY","NAME_HOUSING_TYPE","OCCUPATION_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","DAYS_LAST_PHONE_CHANGE","AGE","YEARS_EMPLOYED","BUREAU_AMT_CREDIT_SUM","BUREAU_AMT_CREDIT_SUM_DEBT","PREV_AMT_CREDIT_MAX","PREV_AMT_ANNUITY_MAX","INS_AMT_PAYMENT_SUM","CC_AMT_BALANCE"
"101945","0",M,"0",Married,Higher education,Commercial associate,"90000.0","1078200.0","34911.0","900000.0",Y,N,Municipal apartment,Sales staff,-18079,-135,-1355.0,49.5,0.4,2187090.0,0.0,101250.0,19328.625,115968.15,""
"101946","0",F,"0",Single / not married,Incomplete higher,Working,"225000.0","814041.0","28971.0","679500.0",N,Y,House / apartment,Accountants,-10792,-1167,0.0,29.6,3.2,2358400.5,413005.5,514548.0,38028.06,1487962.7550000001,""
"101947","0",F,"0",Married,Higher education,State servant,"360000.0","1872517.5","65088.0","1710000.0",N,Y,House / apartment,"",-20087,-455,-2396.0,55.0,1.2,1185525.0,0.0,30699.0,5700.825,33662.925,""
"101948","0",F,"0",Married,Secondary / secondary special,Commercial associate,"157500.0","369000.0","26869.5","369000.0",Y,Y,House / apartment,Sales staff,-20070,-1606,-130.0,55.0,4.4,319279.5,58050.0,1350000.0,44748.0,801835.9199999999,301230.28285714285
"101949","0",M,"0",Married,Secondary / secondary special,Working,"180000.0","473760.0","53712.0","450000.0",N,Y,House / apartment,Laborers,-15441,-2679,-1273.0,42.3,7.3,90000.0,0.0,526491.0,49640.85,1534630.05,69352.59879310345
"101950","1",F,"0",Married,Secondary / secondary special,Pensioner,"112500.0","552555.0","19975.5","477000.0",N,Y,House / apartment,"",-21179,"365243",-1014.0,58.0,-1000.7,1045402.11,743212.3049999999,490495.5,27389.25,606544.515,""
"101951","0",M,"0",Married,Secondary / secondary special,Working,"112500.0","270000.0","13500.0","270000.0",Y,N,House / apartment,Laborers,-15640,-5417,-1811.0,42.8,14.8,4772322.0,231552.0,426528.0,18674.955,493586.865,""
"101952","0",F,"1",Married,Higher education,Commercial associate,"112500.0","491031.0","36841.5","463500.0",N,Y,House / apartment,"",-10280,-1624,-1144.0,28.2,4.4,1890450.0,1818000.0,273708.0,31086.855,435120.39,""
"101953","0",F,"0",Married,Secondary / secondary special,Pensioner,"135000.0","239850.0","24705.0","225000.0",N,Y,Municipal apartment,"",-23295,"365243",-1000.0,63.8,-1000.7,85270.5,0.0,491580.0,26321.895,1146616.335,""
"101954","0",F,"2",Separated,Higher education,State servant,"153000.0","1162170.0","30654.0","832500.0",Y,N,House / apartment,Core staff,-12975,-1839,-2.0,35.5,5.0,1947141.0,900585.0,"","","",""
"101955","0",F,"0",Married,Secondary / secondary special,Working,"180000.0","860377.5","44059.5","706500.0",N,Y,Municipal apartment,Medicine staff,-19173,-5180,0.0,52.5,14.2,3791088.0,1086889.5,843552.0,30017.565,4290737.85,62458.23428571428
"101956","0",F,"0",Single / not married,Secondary / secondary special,Commercial associate,"225000.0","622188.0","26284.5","472500.0",N,N,With parents,Laborers,-10870,-2764,-1728.0,29.8,7.6,1459129.275,1280875.05,225000.0,39140.64,637710.48,112326.94227272728
"101957","0",F,"0",Single / not married,Higher education,Working,"225000.0","180000.0","9000.0","180000.0",Y,Y,House / apartment,Core staff,-8520,-1202,0.0,23.3,3.3,1435626.3599999999,58441.5,101241.0,18131.13,154618.74,""
"101958","0",F,"0",Married,Incomplete higher,Commercial associate,"180000.0","247500.0","12375.0","247500.0",Y,Y,House / apartment,"",-18162,-2285,-2027.0,49.8,6.3,508789.26,11025.0,491580.0,26191.395,197413.56,""
"101959","0",F,"0",Separated,Secondary / secondary special,State servant,"378000.0","1288350.0","37800.0","1125000.0",N,Y,House / apartment,Secretaries,-20093,-6266,-1151.0,55.0,17.2,4773132.0,1003850.73,1260702.0,53130.42,3864567.06,154530.8334
"101960","0",F,"0",Married,Higher education,Working,"202500.0","1188765.0","50494.5","1093500.0",N,Y,House / apartment,Accountants,-18445,-3392,-2438.0,50.5,9.3,764505.0,0.0,472500.0,44863.875,697128.66,21096.385625
"101963","0",F,"0",Married,Secondary / secondary special,Pensioner,"76500.0","814041.0","23931.0","679500.0",N,N,House / apartment,"",-21631,"365243",-352.0,59.3,-1000.7,285885.0,4774.5,282186.0,21099.06,365070.64499999996,""
"101964","0",F,"1",Married,Higher education,Working,"360000.0","1259626.5","53500.5","1080000.0",N,Y,House / apartment,"",-14415,-2961,-307.0,39.5,8.1,"","",900000.0,45000.0,816844.77,206004.573
"101965","0",F,"0",Single / not married,Secondary / secondary special,Working,"25650.0","158148.0","5809.5","103500.0",N,N,With parents,Cleaning staff,-17813,-2738,0.0,48.8,7.5,"","",37485.0,4164.57,61509.33,""
"101966","0",F,"0",Single / not married,Secondary / secondary special,Commercial associate,"112500.0","180000.0","17662.5","180000.0",N,N,Municipal apartment,Medicine staff,-15367,-180,-1693.0,42.1,0.5,251599.5,0.0,108207.0,11218.455,352671.84,""
"101967","0",F,"0",Widow,Higher education,Pensioner,"202500.0","1321020.0","35424.0","1125000.0",N,Y,House / apartment,"",-22789,"365243",-1656.0,62.4,-1000.7,2194164.0,1045611.0,65988.0,8459.64,119957.44499999999,""
"101968","0",M,"1",Separated,Secondary / secondary special,Commercial associate,"247500.0","1237500.0","83034.0","1237500.0",Y,Y,House / apartment,Security staff,-14111,-1564,-1481.0,38.7,4.3,103041.0,0.0,387697.5,43203.69,431919.45,""
"101969","0",F,"1",Married,Secondary / secondary special,Working,"121500.0","448056.0","21919.5","315000.0",Y,Y,House / apartment,Cleaning staff,-13768,-5285,-1110.0,37.7,14.5,38880.0,0.0,173907.0,19277.64,218760.03,""
"101970","1",M,"0",Single / not married,Secondary / secondary special,Working,"315000.0","661702.5","48280.5","598500.0",Y,N,House / apartment,Laborers,-9088,-2026,-840.0,24.9,5.6,2007000.0,1865209.5,781920.0,28043.28,292948.785,""
"101972","0",M,"0",Married,Secondary / secondary special,Commercial associate,"315000.0","270000.0","13500.0","270000.0",Y,N,Co-op apartment,Drivers,-15918,-2013,-1436.0,43.6,5.5,659344.5,445090.5,2265570.0,59896.215,81248.40000000001,""
"101973","0",F,"0",Married,Secondary / secondary special,Working,"90000.0","180000.0","8752.5","180000.0",N,N,House / apartment,Sales staff,-8334,-679,-726.0,22.8,1.9,1451092.5,1235344.5,80023.5,8802.585,88011.76499999998,""
"101974","0",F,"0",Married,Secondary / secondary special,Pensioner,"157500.0","715765.5","68089.5","688500.0",N,Y,House / apartment,"",-20342,"365243",-1056.0,55.7,-1000.7,562500.0,21528.0,127917.0,22743.63,136407.96000000002,""
"101975","0",F,"1",Married,Secondary / secondary special,Commercial associate,"112500.0","808650.0","31464.0","675000.0",N,Y,House / apartment,HR staff,-14420,-7588,-1550.0,39.5,20.8,172093.5,0.0,273708.0,30956.355,423994.05,""
"101977","0",F,"0",Married,Secondary / secondary special,Pensioner,"135000.0","755190.0","33394.5","675000.0",Y,Y,House / apartment,"",-22333,"365243",-770.0,61.2,-1000.7,1040580.0,516397.5,58315.5,3013.155,70462.26000000001,""
"101978","0",M,"1",Married,Secondary / secondary special,Working,"112500.0","349609.5","21253.5","265500.0",Y,N,House / apartment,Laborers,-16393,-973,0.0,44.9,2.7,"","",225805.5,26798.58,617402.385,""
"101979","0",F,"0",Married,Secondary / secondary special,Commercial associate,"67500.0","180000.0","9000.0","180000.0",N,Y,House / apartment,Sales staff,-12477,-4934,0.0,34.2,13.5,261445.5,0.0,48609.0,6484.455,64817.505,""
"101980","1",F,"0",Married,Secondary / secondary special,State servant,"135000.0","508495.5","26091.0","454500.0",Y,N,Office apartment,Medicine staff,-10581,-405,-751.0,29.0,1.1,988456.5,406557.0,36288.0,7056.18,42336.225,""
"101981","1",M,"0",Civil marriage,Higher education,Working,"450000.0","539100.0","29376.0","450000.0",Y,Y,House / apartment,Laborers,-13274,-2041,-1965.0,36.4,5.6,6965580.06,4216752.0,161104.5,17898.705,657398.61,24530.69111111111
"101982","0",M,"0",Single / not married,Secondary / secondary special,State servant,"315000.0","965340.0","99045.0","900000.0",N,Y,Rented apartment,Core staff,-12051,-2286,0.0,33.0,6.3,4950000.0,194004.0,181291.5,35029.125,750396.69,""
"101983","1",M,"0",Single / not married,Secondary / secondary special,Working,"76500.0","119925.0","13657.5","112500.0",N,Y,House / apartment,Cleaning staff,-8633,-1333,-741.0,23.7,3.7,"","",108706.5,10146.645,120700.395,""
"101984","0",F,"0",Married,Secondary / secondary special,Working,"112500.0","521280.0","31630.5","450000.0",N,N,House / apartment,Sales staff,-14986,-1090,0.0,41.1,3.0,"","",39100.5,7972.605,47846.34,""
"101985","0",M,"0",Married,Secondary / secondary special,Working,"306000.0","881055.0","40954.5","787500.0",Y,N,House / apartment,Drivers,-16982,-3651,-28.0,46.5,10.0,5895202.5,365053.5,2217456.0,70825.545,4390982.91,233093.55375
"101986","0",M,"0",Married,Secondary / secondary special,Commercial associate,"135000.0","808650.0","31333.5","675000.0",Y,Y,House / apartment,Laborers,-10878,-1912,-1858.0,29.8,5.2,4994951.985,2346354.0,89572.5,8218.8,246227.13,""
"101987","0",F,"0",Single / not married,Higher education,Commercial associate,"135000.0","381528.0","25627.5","315000.0",N,N,House / apartment,Sales staff,-9270,-613,-953.0,25.4,1.7,337500.0,334633.5,140184.0,26009.865,336091.77,""
"101988","1",F,"0",Civil marriage,Secondary / secondary special,Working,"135000.0","808650.0","24732.0","675000.0",N,Y,House / apartment,Sales staff,-17425,-2646,0.0,47.7,7.2,222300.0,0.0,180000.0,25342.875,255018.96,0.0
"101989","0",M,"0",Civil marriage,Secondary / secondary special,Pensioner,"67500.0","148500.0","9621.0","148500.0",N,Y,House / apartment,"",-19698,"365243",-2.0,54.0,-1000.7,36000.0,34996.5,152820.0,9349.515,314179.425,10728.855000000001
"101990","0",M,"0",Single / not married,Higher education,Commercial associate,"292500.0","640080.0","31261.5","450000.0",Y,Y,House / apartment,"",-8696,-1947,-1765.0,23.8,5.3,135000.0,0.0,143860.5,17248.86,265725.135,""
"101991","0",F,"0",Single / not married,Higher education,State servant,"189000.0","1133748.0","33147.0","990000.0",N,N,With parents,High skill tech staff,-9875,-1682,-2188.0,27.1,4.6,"","",150412.5,15042.735,194134.59,0.0
"101992","0",M,"0",Civil marriage,Secondary / secondary special,Working,"225000.0","1257430.5","36895.5","1098000.0",Y,Y,House / apartment,Managers,-17760,-336,-1089.0,48.7,0.9,1722906.0,0.0,895716.0,48592.575,2152824.795,""
"101993","0",M,"1",Married,Secondary / secondary special,Working,"121500.0","675000.0","21775.5","675000.0",Y,Y,House / apartment,Laborers,-13467,-1952,0.0,36.9,5.3,7877082.6450000005,7159783.5,23305.5,4132.08,24780.239999999998,""
"101994","0",F,"2",Married,Higher education,Commercial associate,"180000.0","733315.5","69754.5","679500.0",Y,Y,House / apartment,Accountants,-14447,-1103,-2307.0,39.6,3.0,"","",275373.0,32678.505,1027191.33,107633.38440789473
"101995","0",F,"1",Married,Higher education,Commercial associate,"189000.0","808650.0","21460.5","675000.0",N,N,House / apartment,Laborers,-14158,-5433,-238.0,38.8,14.9,3150000.0,0.0,99666.0,9127.395,104886.27000000002,""
"101996","0",F,"0",Separated,Higher education,Commercial associate,"247500.0","2250000.0","59485.5","2250000.0",N,N,House / apartment,Accountants,-18966,-2147,-4.0,52.0,5.9,900000.0,63940.5,"","","",""
"101997","0",F,"1",Single / not married,Secondary / secondary special,Commercial associate,"225000.0","728460.0","57685.5","675000.0",N,N,House / apartment,"",-10180,-703,-172.0,27.9,1.9,881447.49,167107.5,98460.0,9566.46,182565.54,""
"101998","0",M,"0",Single / not married,Incomplete higher,Working,"171000.0","180000.0","9000.0","180000.0",N,Y,House / apartment,Cooking staff,-7835,-484,0.0,21.5,1.3,"","",130455.0,15646.725,232637.40000000002,""
"101999","0",F,"0",Married,Secondary / secondary special,Working,"76500.0","284400.0","19003.5","225000.0",N,Y,House / apartment,Laborers,-12589,-2085,-1562.0,34.5,5.7,8394715.62,2704956.75,142200.0,10192.41,580612.275,""
"102000","0",F,"0",Married,Secondary / secondary special,Pensioner,"112500.0","202500.0","10125.0","202500.0",N,Y,House / apartment,"",-18221,"365243",-580.0,49.9,-1000.7,533187.0,60646.5,263155.5,16101.9,225248.04,""
"102001","0",F,"1",Married,Secondary / secondary special,Working,"99000.0","808650.0","26217.0","675000.0",N,Y,With parents,High skill tech staff,-11196,-2991,-893.0,30.7,8.2,286681.5,102069.0,56713.5,6091.65,73050.66,""
"102003","1",M,"0",Single / not married,Secondary / secondary special,Working,"126000.0","835380.0","40320.0","675000.0",N,N,With parents,Laborers,-8474,-622,0.0,23.2,1.7,457780.5,0.0,24808.5,4067.595,60034.725,""
"102004","0",F,"1",Married,Secondary / secondary special,Working,"135000.0","202500.0","20025.0","202500.0",N,N,With parents,"",-13614,-4539,-1904.0,37.3,12.4,419159.43,0.0,900000.0,51714.0,1872661.5,62324.459062500006
"102006","0",F,"2",Civil marriage,Secondary / secondary special,Working,"112500.0","254700.0","16713.0","225000.0",N,Y,House / apartment,Laborers,-12979,-5095,0.0,35.6,14.0,161883.0,48870.0,45000.0,8103.735,92721.19499999999,0.0
"102008","0",F,"0",Separated,Secondary / secondary special,Working,"90000.0","269550.0","11871.0","225000.0",N,N,House / apartment,Sales staff,-16271,-1684,-267.0,44.6,4.6,180495.0,116964.0,33462.0,3502.8,81104.175,""
"102009","0",F,"1",Married,Higher education,Working,"202500.0","755190.0","36328.5","675000.0",Y,N,House / apartment,Accountants,-12831,-2098,-408.0,35.2,5.7,189670.5,59818.5,116050.5,12962.655,112152.82500000001,""
"102010","0",F,"3",Married,Higher education,Working,"180000.0","360000.0","18000.0","360000.0",N,Y,House / apartment,Accountants,-15172,-1586,-355.0,41.6,4.3,881982.0,94464.0,126135.0,12931.38,130755.23999999999,""
"102011","0",F,"0",Married,Secondary / secondary special,Commercial associate,"135000.0","900000.0","48825.0","900000.0",Y,Y,House / apartment,Sales staff,-15067,-2600,-287.0,41.3,7.1,1456878.825,294923.475,1646316.0,45404.19,612773.955,""
"102012","0",F,"0",Separated,Higher education,State servant,"157500.0","540000.0","17977.5","540000.0",N,N,Office apartment,Core staff,-19738,-9927,-539.0,54.1,27.2,1441408.5,81292.5,270000.0,15489.315,467693.685,10034.113235294117
"102013","0",F,"4",Married,Secondary / secondary special,Working,"112500.0","592560.0","40086.0","450000.0",N,Y,House / apartment,Cleaning staff,-11958,-2891,-281.0,32.8,7.9,153720.0,128493.135,69750.0,9635.985,95775.52500000001,""
"102014","0",M,"1",Married,Higher education,Commercial associate,"135000.0","867951.0","25506.0","724500.0",Y,Y,House / apartment,Drivers,-11257,-948,0.0,30.8,2.6,1309455.0,199849.5,867951.0,25509.375,153069.3,""
"102015","0",F,"0",Married,Secondary / secondary special,Pensioner,"1935000.0","269550.0","10534.5","225000.0",N,Y,House / apartment,"",-18636,"365243",-381.0,51.1,-1000.7,3648451.5,1134534.645,225000.0,12564.0,138204.0,""
"102016","0",F,"0",Married,Secondary / secondary special,Working,"121500.0","675000.0","32602.5","675000.0",Y,Y,House / apartment,"",-17916,-554,-2143.0,49.1,1.5,444244.5,0.0,900000.0,45000.0,488480.625,0.0
"102018","0",M,"1",Married,Secondary / secondary special,Commercial associate,"157500.0","718749.0","42930.0","666000.0",Y,Y,House / apartment,Drivers,-16862,-3870,-2293.0,46.2,10.6,165991.5,0.0,54625.5,8788.095,98770.635,""
"102020","1",F,"1",Married,Secondary / secondary special,Working,"81000.0","755190.0","36459.0","675000.0",N,Y,House / apartment,Accountants,-19085,-5374,-404.0,52.3,14.7,301907.52,285470.325,245587.5,11063.7,143828.1,""
"102021","0",F,"0",Married,Higher education,Working,"157500.0","1104997.5","36648.0","990000.0",Y,Y,House / apartment,Core staff,-19229,-3045,-597.0,52.7,8.3,675000.0,0.0,765000.0,38250.0,639935.145,516705.33
"102022","0",F,"0",Married,Secondary / secondary special,Working,"135000.0","1546020.0","42642.0","1350000.0",N,Y,House / apartment,"",-20683,-2816,0.0,56.7,7.7,2233676.25,2804.04,171990.0,15754.275,389286.945,""
"102023","0",F,"0",Separated,Secondary / secondary special,Pensioner,"135000.0","1125000.0","33025.5","1125000.0",N,Y,House / apartment,"",-21147,"365243",-1658.0,57.9,-1000.7,1298623.275,331326.0,1255680.0,38202.705,319464.09,""
"102024","1",M,"0",Married,Secondary / secondary special,Working,"130500.0","292500.0","18022.5","292500.0",N,Y,House / apartment,Drivers,-14646,-3620,-619.0,40.1,9.9,448636.5,175864.5,254700.0,17770.41,373170.555,""
"102025","1",M,"0",Single / not married,Secondary / secondary special,Working,"135000.0","117162.0","12748.5","103500.0",N,N,House / apartment,Laborers,-9108,-1149,-740.0,25.0,3.1,477185.04,0.0,87907.5,10189.935,164571.93,""
"102026","0",F,"3",Civil marriage,Secondary / secondary special,Working,"135000.0","343800.0","16852.5","225000.0",N,Y,House / apartment,High skill tech staff,-15641,-8680,-1533.0,42.9,23.8,514602.0,77116.5,445329.0,29213.595,822179.88,""
"102027","0",F,"1",Married,Higher education,Commercial associate,"76500.0","130500.0","12843.0","130500.0",N,Y,House / apartment,Accountants,-14495,-2355,-1480.0,39.7,6.5,4943353.5,0.0,216576.0,10161.63,410164.01999999996,""
"102028","1",F,"0",Married,Secondary / secondary special,Commercial associate,"126000.0","450000.0","30204.0","450000.0",Y,Y,House / apartment,Sales staff,-11410,-688,-1264.0,31.3,1.9,1867158.0,1179238.5,202500.0,7635.15,59420.79,""
"102030","0",F,"1",Married,Secondary / secondary special,State servant,"67500.0","545040.0","20677.5","450000.0",N,Y,House / apartment,"",-17165,-2260,-1136.0,47.0,6.2,2075511.51,457182.0,225000.0,22295.07,763282.395,155084.44660714286
"102031","1",F,"0",Civil marriage,Higher education,Working,"135000.0","808650.0","24732.0","675000.0",N,Y,House / apartment,Sales staff,-18471,-1857,-792.0,50.6,5.1,634500.0,344349.0,675000.0,45110.25,1427767.92,414227.637
"102032","0",M,"0",Married,Higher education,State servant,"225000.0","291384.0","20853.0","270000.0",Y,Y,House / apartment,"",-15046,-5267,-1548.0,41.2,14.4,499500.0,13275.0,180000.0,16830.0,489696.93,0.0
"102033","0",M,"0",Single / not married,Secondary / secondary special,Pensioner,"63000.0","225000.0","11074.5","225000.0",N,N,House / apartment,"",-14067,"365243",-1280.0,38.5,-1000.7,28341.0,0.0,17325.0,3532.59,21200.085,""
"102034","0",F,"1",Married,Secondary / secondary special,Commercial associate,"180000.0","1006920.0","45499.5","900000.0",Y,N,Rented apartment,Sales staff,-10342,-1674,-1126.0,28.3,4.6,"","",135981.0,16535.295,254273.44499999998,""
"102035","0",F,"2",Married,Secondary / secondary special,Working,"67500.0","792162.0","38241.0","630000.0",Y,Y,House / apartment,High skill tech staff,-11333,-774,-520.0,31.0,2.1,2811296.385,602674.9199999999,69637.5,7879.5,94553.055,""
"102036","0",F,"0",Married,Secondary / secondary special,Working,"135000.0","1006920.0","40063.5","900000.0",N,N,Municipal apartment,Medicine staff,-10827,-2628,0.0,29.7,7.2,441432.0,0.0,51705.0,6286.815,107643.68999999999,""
